name,dataset,version,country,x,y,fld_prop,nonfld_prop,null_prop,window_a,window_b,mask,split
ZM0416562,mappingafrica,v1.3.0,ZM,29.4815,-10.9075,0.1377351721938775,0.8622648278061225,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0416562_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0416562_904493_2021-08.tif,train
ZM0416697,mappingafrica,v1.3.0,ZM,30.1565,-10.9075,0.085538903,0.9144610969387756,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0416697_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0416697_904494_2021-08.tif,train
ZM0430188,mappingafrica,v1.3.0,ZM,28.8915,-10.9775,0.081712372,0.9182876275510204,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0430188_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0430188_904496_2021-08.tif,train
ZM0454433,mappingafrica,v1.3.0,ZM,24.3615,-11.0975,0.050542092,0.9494579081632654,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0454433_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0454433_904497_2021-08.tif,train
ZM0455564,mappingafrica,v1.3.0,ZM,28.8265,-11.1025,0.1087571747448979,0.8912428252551021,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0455564_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0455564_904498_2021-08.tif,train
ZM0459994,mappingafrica,v1.3.0,ZM,29.8165,-11.1225,0.1132214604591836,0.8867785395408164,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0459994_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0459994_904500_2021-08.tif,train
ZM0470454,mappingafrica,v1.3.0,ZM,29.4165,-11.1725,0.017199458,0.9828005420918368,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0470454_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0470454_904502_2021-08.tif,train
ZM0491398,mappingafrica,v1.3.0,ZM,30.7165,-11.2675,0.049764828,0.9502351721938777,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0491398_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0491398_904503_2021-08.tif,train
ZM0494548,mappingafrica,v1.3.0,ZM,29.2865,-11.2825,0.1365991709183673,0.8634008290816327,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0494548_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0494548_904504_2021-08.tif,train
ZM0509285,mappingafrica,v1.3.0,ZM,24.3415,-11.3475,0.2294523278061224,0.7705476721938775,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0509285_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0509285_904505_2021-08.tif,train
ZM0509420,mappingafrica,v1.3.0,ZM,28.4715,-11.3475,0.1695830676020408,0.8304169323979592,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0509420_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0509420_904506_2021-08.tif,train
ZM0511830,mappingafrica,v1.3.0,ZM,28.9265,-11.3575,0.055086097,0.9449139030612244,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0511830_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0511830_904507_2021-08.tif,train
ZM0525615,mappingafrica,v1.3.0,ZM,28.4715,-11.4175,0.1892538265306122,0.8107461734693878,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0525615_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0525615_904508_2021-08.tif,train
ZM0540532,mappingafrica,v1.3.0,ZM,30.7365,-11.4775,0.1227678571428571,0.8772321428571429,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0540532_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0540532_904509_2021-08.tif,train
ZM0540533,mappingafrica,v1.3.0,ZM,30.7415,-11.4775,0.1315170599489795,0.8684829400510206,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0540533_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0540533_904510_2021-08.tif,train
ZM0540534,mappingafrica,v1.3.0,ZM,30.7465,-11.4775,0.1153738839285714,0.8846261160714286,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0540534_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0540534_904511_2021-08.tif,train
ZM0540535,mappingafrica,v1.3.0,ZM,30.7515,-11.4775,0.1257374043367347,0.8742625956632653,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0540535_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0540535_904512_2021-08.tif,train
ZM0540537,mappingafrica,v1.3.0,ZM,30.7615,-11.4775,0.013711735,0.9862882653061223,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0540537_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0540537_904514_2021-08.tif,train
ZM0541762,mappingafrica,v1.3.0,ZM,30.7365,-11.4825,0.1026586415816326,0.8973413584183674,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0541762_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0541762_904516_2021-08.tif,train
ZM0541763,mappingafrica,v1.3.0,ZM,30.7415,-11.4825,0.2563576211734694,0.7436423788265306,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0541763_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0541763_904517_2021-08.tif,train
ZM0541764,mappingafrica,v1.3.0,ZM,30.7465,-11.4825,0.093172034,0.9068279655612244,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0541764_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0541764_904518_2021-08.tif,train
ZM0541765,mappingafrica,v1.3.0,ZM,30.7515,-11.4825,0.138133769,0.861866231,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0541765_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0541765_904519_2021-08.tif,train
ZM0541766,mappingafrica,v1.3.0,ZM,30.7565,-11.4825,0.084522481,0.9154775191326532,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0541766_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0541766_904520_2021-08.tif,train
ZM0541767,mappingafrica,v1.3.0,ZM,30.7615,-11.4825,0.00520169,0.9947983099489796,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0541767_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0541767_904521_2021-08.tif,train
ZM0542991,mappingafrica,v1.3.0,ZM,30.7315,-11.4875,0.045838648,0.9541613520408164,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0542991_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0542991_904522_2021-08.tif,train
ZM0542997,mappingafrica,v1.3.0,ZM,30.7615,-11.4875,0.0,1.0,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0542997_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0542997_904523_2021-08.tif,train
ZM0544227,mappingafrica,v1.3.0,ZM,30.7615,-11.4925,0.086077009,0.9139229910714286,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0544227_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0544227_904524_2021-08.tif,train
ZM0544228,mappingafrica,v1.3.0,ZM,30.7665,-11.4925,0.008171237,0.991828763,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0544228_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0544228_904525_2021-08.tif,train
ZM0545457,mappingafrica,v1.3.0,ZM,30.7615,-11.4975,0.3002630739795918,0.6997369260204083,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0545457_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0545457_904526_2021-08.tif,train
ZM0545458,mappingafrica,v1.3.0,ZM,30.7665,-11.4975,0.217235332,0.782764668,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0545458_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0545458_904527_2021-08.tif,train
ZM0546689,mappingafrica,v1.3.0,ZM,30.7665,-11.5025,0.1703404017857142,0.8296595982142858,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0546689_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0546689_904528_2021-08.tif,train
ZM0546690,mappingafrica,v1.3.0,ZM,30.7715,-11.5025,0.2904575892857143,0.7095424107142857,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0546690_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0546690_904529_2021-08.tif,train
ZM0549518,mappingafrica,v1.3.0,ZM,32.6415,-11.5125,0.1988002232142857,0.8011997767857143,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0549518_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0549518_904530_2021-08.tif,train
ZM0555338,mappingafrica,v1.3.0,ZM,31.0265,-11.5375,0.060447226,0.939552774,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0555338_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0555338_904531_2021-08.tif,train
ZM0588756,mappingafrica,v1.3.0,ZM,32.7915,-11.6675,0.5363520408163265,0.4636479591836735,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0588756_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0588756_904532_2021-08.tif,train
ZM0602695,mappingafrica,v1.3.0,ZM,30.0565,-11.7225,0.1437938456632653,0.8562061543367347,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0602695_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0602695_904533_2021-08.tif,train
ZM0636553,mappingafrica,v1.3.0,ZM,27.0715,-11.8475,0.09767618,0.9023238201530612,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0636553_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0636553_904536_2021-08.tif,train
ZM0656824,mappingafrica,v1.3.0,ZM,28.6915,-11.9175,0.2204041772959183,0.7795958227040817,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0656824_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0656824_904538_2021-08.tif,train
ZM0676393,mappingafrica,v1.3.0,ZM,25.3165,-11.9825,0.0,1.0,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0676393_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0676393_904539_2021-08.tif,train
ZM0715968,mappingafrica,v1.3.0,ZM,32.2915,-12.1025,0.0,1.0,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0715968_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0715968_904542_2021-08.tif,train
ZM0724974,mappingafrica,v1.3.0,ZM,29.5865,-12.1325,0.074597417,0.9254025829081634,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0724974_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0724974_904543_2021-08.tif,train
ZM0725553,mappingafrica,v1.3.0,ZM,32.4815,-12.1325,0.1301817602040816,0.8698182397959184,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0725553_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0725553_904544_2021-08.tif,train
ZM0749915,mappingafrica,v1.3.0,ZM,26.7865,-12.2125,0.129882813,0.870117188,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0749915_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0749915_904546_2021-08.tif,train
ZM0771178,mappingafrica,v1.3.0,ZM,25.2415,-12.2825,0.0,1.0,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0771178_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0771178_904548_2021-08.tif,train
ZM0772737,mappingafrica,v1.3.0,ZM,25.1915,-12.2875,0.0,1.0,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0772737_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0772737_904549_2021-08.tif,train
ZM0777635,mappingafrica,v1.3.0,ZM,26.0265,-12.3025,0.038624043,0.9613759566326532,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0777635_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0777635_904550_2021-08.tif,train
ZM0782839,mappingafrica,v1.3.0,ZM,29.3815,-12.3175,0.021484375,0.978515625,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0782839_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0782839_904552_2021-08.tif,train
ZM0799627,mappingafrica,v1.3.0,ZM,32.8515,-12.3675,0.3735052614795918,0.6264947385204083,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0799627_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0799627_904553_2021-08.tif,train
ZM0808480,mappingafrica,v1.3.0,ZM,27.1315,-12.3975,0.0,1.0,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0808480_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0808480_904554_2021-08.tif,train
ZM0812661,mappingafrica,v1.3.0,ZM,33.3365,-12.4075,0.6098931760204082,0.3901068239795918,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0812661_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0812661_904556_2021-08.tif,train
ZM0816896,mappingafrica,v1.3.0,ZM,30.2265,-12.4225,0.1445511798469387,0.8554488201530613,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0816896_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0816896_904557_2021-08.tif,train
ZM0819028,mappingafrica,v1.3.0,ZM,32.8015,-12.4275,0.3482940051020408,0.6517059948979592,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0819028_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0819028_904558_2021-08.tif,train
ZM0822971,mappingafrica,v1.3.0,ZM,26.8565,-12.4425,0.078862404,0.9211375956632654,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0822971_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0822971_904559_2021-08.tif,train
ZM0836708,mappingafrica,v1.3.0,ZM,32.3565,-12.4825,0.0,1.0,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0836708_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0836708_904561_2021-08.tif,train
ZM0845960,mappingafrica,v1.3.0,ZM,30.3565,-12.5125,0.045141103,0.9548588966836736,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0845960_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0845960_904563_2021-08.tif,train
ZM0847290,mappingafrica,v1.3.0,ZM,27.5565,-12.5175,0.093391263,0.906608737,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0847290_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0847290_904564_2021-08.tif,train
ZM0850736,mappingafrica,v1.3.0,ZM,29.9565,-12.5275,0.1929009885204081,0.807099011,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0850736_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0850736_904565_2021-08.tif,train
ZM0851330,mappingafrica,v1.3.0,ZM,32.9265,-12.5275,0.4442761479591837,0.5557238520408163,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0851330_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0851330_904566_2021-08.tif,train
ZM0851826,mappingafrica,v1.3.0,ZM,25.9665,-12.5325,0.076590402,0.9234095982142858,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0851826_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0851826_904567_2021-08.tif,train
ZM0853828,mappingafrica,v1.3.0,ZM,27.9065,-12.5375,0.1347855548469387,0.8652144451530613,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0853828_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0853828_904568_2021-08.tif,train
ZM0858501,mappingafrica,v1.3.0,ZM,27.2265,-12.5525,0.0,1.0,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0858501_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0858501_904569_2021-08.tif,train
ZM0874586,mappingafrica,v1.3.0,ZM,28.1115,-12.6025,0.010941486,0.9890585140306124,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0874586_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0874586_904572_2021-08.tif,train
ZM0883858,mappingafrica,v1.3.0,ZM,27.2865,-12.6325,0.1212531887755102,0.8787468112244898,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0883858_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0883858_904573_2021-08.tif,train
ZM0887017,mappingafrica,v1.3.0,ZM,27.4115,-12.6425,0.0,1.0,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0887017_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0887017_904574_2021-08.tif,train
ZM0901376,mappingafrica,v1.3.0,ZM,30.2865,-12.6875,0.0,1.0,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0901376_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0901376_904575_2021-08.tif,train
ZM0904448,mappingafrica,v1.3.0,ZM,30.1615,-12.6975,0.065230389,0.9347696109693878,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0904448_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0904448_904576_2021-08.tif,train
ZM0906126,mappingafrica,v1.3.0,ZM,30.8215,-12.7025,0.3690011160714285,0.6309988839285715,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0906126_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0906126_904577_2021-08.tif,train
ZM0910514,mappingafrica,v1.3.0,ZM,28.2215,-12.7175,0.9147401147959184,0.085259885,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0910514_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0910514_904579_2021-08.tif,train
ZM0918235,mappingafrica,v1.3.0,ZM,28.1665,-12.7425,0.0,1.0,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0918235_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0918235_904580_2021-08.tif,train
ZM0918555,mappingafrica,v1.3.0,ZM,31.1015,-12.7425,0.0,1.0,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0918555_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0918555_904581_2021-08.tif,train
ZM0919620,mappingafrica,v1.3.0,ZM,27.3565,-12.7475,0.4850526147959184,0.5149473852040816,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0919620_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0919620_904582_2021-08.tif,train
ZM0941032,mappingafrica,v1.3.0,ZM,25.8415,-12.8175,0.009486607,0.9905133928571428,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0941032_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0941032_904586_2021-08.tif,train
ZM0941702,mappingafrica,v1.3.0,ZM,30.4215,-12.8175,0.002232143,0.9977678571428572,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0941702_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0941702_904587_2021-08.tif,train
ZM0949167,mappingafrica,v1.3.0,ZM,27.2665,-12.8425,0.0,1.0,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0949167_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0949167_904590_2021-08.tif,train
ZM0960419,mappingafrica,v1.3.0,ZM,28.0665,-12.8775,0.0,1.0,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0960419_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0960419_904591_2021-08.tif,train
ZM0965077,mappingafrica,v1.3.0,ZM,27.4015,-12.8925,0.034398916,0.9656010841836736,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0965077_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0965077_904592_2021-08.tif,train
ZM0965128,mappingafrica,v1.3.0,ZM,27.6565,-12.8925,0.032047194,0.967952806,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0965128_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0965128_904593_2021-08.tif,train
ZM0979851,mappingafrica,v1.3.0,ZM,30.5515,-12.9375,0.082728795,0.9172712053571428,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0979851_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0979851_904594_2021-08.tif,train
ZM0992425,mappingafrica,v1.3.0,ZM,28.5915,-12.9775,0.023098693,0.9769013073979592,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0992425_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0992425_904599_2021-08.tif,train
ZM0993697,mappingafrica,v1.3.0,ZM,26.9715,-12.9825,0.1534598214285714,0.8465401785714286,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM0993697_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM0993697_904600_2021-08.tif,train
ZM1004823,mappingafrica,v1.3.0,ZM,26.9215,-13.0125,0.025111607,0.9748883928571428,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1004823_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1004823_904601_2021-08.tif,train
ZM1005372,mappingafrica,v1.3.0,ZM,30.6465,-13.0125,0.065768495,0.9342315051020408,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1005372_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1005372_904602_2021-08.tif,train
ZM1016253,mappingafrica,v1.3.0,ZM,23.9365,-13.0425,0.0,1.0,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1016253_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1016253_904603_2021-08.tif,train
ZM1028317,mappingafrica,v1.3.0,ZM,24.0665,-13.0725,0.1146564094387755,0.8853435905612245,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1028317_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1028317_904605_2021-08.tif,train
ZM1041881,mappingafrica,v1.3.0,ZM,32.7215,-13.1025,0.2671197385204081,0.732880261,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1041881_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1041881_904606_2021-08.tif,train
ZM1053894,mappingafrica,v1.3.0,ZM,32.6265,-13.1325,0.1349250637755102,0.8650749362244898,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1053894_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1053894_904607_2021-08.tif,train
ZM1064799,mappingafrica,v1.3.0,ZM,25.9765,-13.1625,0.1220304528061224,0.8779695471938775,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1064799_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1064799_904609_2021-08.tif,train
ZM1069112,mappingafrica,v1.3.0,ZM,27.3465,-13.1725,0.3231823979591837,0.6768176020408163,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1069112_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1069112_904610_2021-08.tif,train
ZM1069403,mappingafrica,v1.3.0,ZM,28.8015,-13.1725,0.2912747130102041,0.708725287,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1069403_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1069403_904611_2021-08.tif,train
ZM1070614,mappingafrica,v1.3.0,ZM,24.7515,-13.1775,0.4631497130102041,0.536850287,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1070614_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1070614_904612_2021-08.tif,train
ZM1073452,mappingafrica,v1.3.0,ZM,28.8315,-13.1825,0.6869618941326531,0.3130381058673469,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1073452_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1073452_904613_2021-08.tif,train
ZM1075327,mappingafrica,v1.3.0,ZM,28.0915,-13.1875,0.021145568,0.9788544323979592,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1075327_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1075327_904614_2021-08.tif,train
ZM1081272,mappingafrica,v1.3.0,ZM,27.4465,-13.2025,0.4558354591836734,0.5441645408163266,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1081272_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1081272_904617_2021-08.tif,train
ZM1088848,mappingafrica,v1.3.0,ZM,24.7315,-13.2225,0.2297114158163265,0.7702885841836735,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1088848_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1088848_904619_2021-08.tif,train
ZM1092708,mappingafrica,v1.3.0,ZM,23.6365,-13.2325,0.019292092,0.9807079081632654,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1092708_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1092708_904620_2021-08.tif,train
ZM1093708,mappingafrica,v1.3.0,ZM,28.6365,-13.2325,0.048728476,0.951271524,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1093708_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1093708_904621_2021-08.tif,train
ZM1105984,mappingafrica,v1.3.0,ZM,28.3415,-13.2625,0.054169324,0.9458306760204082,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1105984_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1105984_904624_2021-08.tif,train
ZM1117976,mappingafrica,v1.3.0,ZM,26.5915,-13.2925,0.0,1.0,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1117976_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1117976_904625_2021-08.tif,train
ZM1120474,mappingafrica,v1.3.0,ZM,28.8015,-13.2975,0.1062858737244897,0.8937141262755103,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1120474_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1120474_904626_2021-08.tif,train
